iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
HUN,Europe,Hungary,2022-09-28,2082750,0,1758.143,47457,0,6.857,208958.21,0,176.391,4761.267,0,0.688,1.08,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,45,0,9967304,,,,
HUN,Europe,Hungary,2022-09-29,2082750,0,1758.143,47457,0,6.857,208958.21,0,176.391,4761.267,0,0.688,1.07,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,45,0,9967304,,,,
HUN,Europe,Hungary,2022-09-30,2082750,0,1758.143,47457,0,6.857,208958.21,0,176.391,4761.267,0,0.688,1.06,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,44,0,9967304,,,,
HUN,Europe,Hungary,2022-10-01,2082750,0,1758.143,47457,0,6.857,208958.21,0,176.391,4761.267,0,0.688,1.06,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,44,0,9967304,,,,
HUN,Europe,Hungary,2022-10-02,2094142,11392,1627.429,47503,46,6.571,210101.147,1142.937,163.277,4765.883,4.615,0.659,1.05,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,43,0,9967304,39828.203,11.07,17.63,3995.8853
HUN,Europe,Hungary,2022-10-03,2094142,0,1627.429,47503,0,6.571,210101.147,0,163.277,4765.883,0,0.659,1.04,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,43,0,9967304,,,,
HUN,Europe,Hungary,2022-10-04,2094142,0,1627.429,47503,0,6.571,210101.147,0,163.277,4765.883,0,0.659,1.04,,,,,,,,,,,,,,,,,,,6418352,6204725,4246548,,821,,64.39,62.25,42.6,82,42,0,9967304,,,,
HUN,Europe,Hungary,2022-10-05,2094142,0,1627.429,47503,0,6.571,210101.147,0,163.277,4765.883,0,0.659,1.03,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,41,0,9967304,,,,
HUN,Europe,Hungary,2022-10-06,2094142,0,1627.429,47503,0,6.571,210101.147,0,163.277,4765.883,0,0.659,1.02,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,39,0,9967304,,,,
HUN,Europe,Hungary,2022-10-07,2094142,0,1627.429,47503,0,6.571,210101.147,0,163.277,4765.883,0,0.659,1.02,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,38,0,9967304,,,,
HUN,Europe,Hungary,2022-10-08,2094142,0,1627.429,47503,0,6.571,210101.147,0,163.277,4765.883,0,0.659,1.01,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,37,0,9967304,,,,
HUN,Europe,Hungary,2022-10-09,2107907,13765,1966.429,47576,73,10.429,211482.162,1381.015,197.288,4773.206,7.324,1.046,1.01,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,35,0,9967304,40012.305,11.05,7.67,4014.3557
HUN,Europe,Hungary,2022-10-10,2107907,0,1966.429,47576,0,10.429,211482.162,0,197.288,4773.206,0,1.046,1,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,34,0,9967304,,,,
HUN,Europe,Hungary,2022-10-11,2107907,0,1966.429,47576,0,10.429,211482.162,0,197.288,4773.206,0,1.046,0.99,,,,,,,,,,,,,,,,,,,6418580,6205067,4250802,,821,,64.4,62.25,42.65,82,33,0,9967304,,,,
HUN,Europe,Hungary,2022-10-12,2107907,0,1966.429,47576,0,10.429,211482.162,0,197.288,4773.206,0,1.046,0.99,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,33,0,9967304,,,,
HUN,Europe,Hungary,2022-10-13,2107907,0,1966.429,47576,0,10.429,211482.162,0,197.288,4773.206,0,1.046,0.98,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,33,0,9967304,,,,
HUN,Europe,Hungary,2022-10-14,2107907,0,1966.429,47576,0,10.429,211482.162,0,197.288,4773.206,0,1.046,0.98,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,33,0,9967304,,,,
HUN,Europe,Hungary,2022-10-15,2107907,0,1966.429,47576,0,10.429,211482.162,0,197.288,4773.206,0,1.046,0.97,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,33,0,9967304,,,,
HUN,Europe,Hungary,2022-10-16,2120543,12636,1805.143,47680,104,14.857,212749.907,1267.745,181.106,4783.641,10.434,1.491,0.97,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,33,0,9967304,40183.805,11.02,7,4031.562
HUN,Europe,Hungary,2022-10-17,2120543,0,1805.143,47680,0,14.857,212749.907,0,181.106,4783.641,0,1.491,0.96,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,33,0,9967304,,,,
HUN,Europe,Hungary,2022-10-18,2120543,0,1805.143,47680,0,14.857,212749.907,0,181.106,4783.641,0,1.491,0.96,,,,,,,,,,,,,,,,,,,6418810,6205327,4256244,,821,,64.4,62.26,42.7,82,33,0,9967304,,,,
HUN,Europe,Hungary,2022-10-19,2120543,0,1805.143,47680,0,14.857,212749.907,0,181.106,4783.641,0,1.491,0.96,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,36,0,9967304,,,,
HUN,Europe,Hungary,2022-10-20,2120543,0,1805.143,47680,0,14.857,212749.907,0,181.106,4783.641,0,1.491,0.96,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,39,0,9967304,,,,
HUN,Europe,Hungary,2022-10-21,2120543,0,1805.143,47680,0,14.857,212749.907,0,181.106,4783.641,0,1.491,0.96,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,42,0,9967304,,,,
HUN,Europe,Hungary,2022-10-22,2120543,0,1805.143,47680,0,14.857,212749.907,0,181.106,4783.641,0,1.491,0.96,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,45,0,9967304,,,,
HUN,Europe,Hungary,2022-10-23,2132490,11947,1706.714,47798,118,16.857,213948.526,1198.619,171.231,4795.479,11.839,1.691,0.96,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,47,0,9967304,40278.504,10.97,3.9,4041.063
HUN,Europe,Hungary,2022-10-24,2132490,0,1706.714,47798,0,16.857,213948.526,0,171.231,4795.479,0,1.691,0.96,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,50,0.001,9967304,,,,
HUN,Europe,Hungary,2022-10-25,2132490,0,1706.714,47798,0,16.857,213948.526,0,171.231,4795.479,0,1.691,0.97,,,,,,,,,,,,,,,,,,,6419183,6205608,4264328,,821,,64.4,62.26,42.78,82,53,0.001,9967304,,,,
HUN,Europe,Hungary,2022-10-26,2132490,0,1706.714,47798,0,16.857,213948.526,0,171.231,4795.479,0,1.691,0.98,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,50,0.001,9967304,,,,
HUN,Europe,Hungary,2022-10-27,2132490,0,1706.714,47798,0,16.857,213948.526,0,171.231,4795.479,0,1.691,0.89,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,46,0,9967304,,,,
HUN,Europe,Hungary,2022-10-28,2132490,0,1706.714,47798,0,16.857,213948.526,0,171.231,4795.479,0,1.691,0.81,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,42,0,9967304,,,,
HUN,Europe,Hungary,2022-10-29,2132490,0,1706.714,47798,0,16.857,213948.526,0,171.231,4795.479,0,1.691,0.73,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,39,0,9967304,,,,
HUN,Europe,Hungary,2022-10-30,2141513,9023,1289,47938,140,20,214853.786,905.26,129.323,4809.525,14.046,2.007,0.65,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,35,0,9967304,40447.805,10.95,7.02,4058.0486
HUN,Europe,Hungary,2022-10-31,2141513,0,1289,47938,0,20,214853.786,0,129.323,4809.525,0,2.007,0.55,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,31,0,9967304,,,,
HUN,Europe,Hungary,2022-11-01,2141513,0,1289,47938,0,20,214853.786,0,129.323,4809.525,0,2.007,0.44,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,27,0,9967304,,,,
HUN,Europe,Hungary,2022-11-02,2141513,0,1289,47938,0,20,214853.786,0,129.323,4809.525,0,2.007,0.35,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,27,0,9967304,,,,
HUN,Europe,Hungary,2022-11-03,2141513,0,1289,47938,0,20,214853.786,0,129.323,4809.525,0,2.007,0.41,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,27,0,9967304,,,,
HUN,Europe,Hungary,2022-11-04,2141513,0,1289,47938,0,20,214853.786,0,129.323,4809.525,0,2.007,0.47,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,27,0,9967304,,,,
HUN,Europe,Hungary,2022-11-05,2141513,0,1289,47938,0,20,214853.786,0,129.323,4809.525,0,2.007,0.53,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,27,0,9967304,,,,
HUN,Europe,Hungary,2022-11-06,2149008,7495,1070.714,48019,81,11.571,215605.745,751.959,107.423,4817.652,8.127,1.161,0.57,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,27,0,9967304,40569.105,10.91,5.08,4070.2185
HUN,Europe,Hungary,2022-11-07,2149008,0,1070.714,48019,0,11.571,215605.745,0,107.423,4817.652,0,1.161,0.6,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,27,0,9967304,,,,
HUN,Europe,Hungary,2022-11-08,2149008,0,1070.714,48019,0,11.571,215605.745,0,107.423,4817.652,0,1.161,0.63,,,,,,,,,,,,,,,,,,,6419567,6205968,4275510,,821,,64.41,62.26,42.9,82,27,0,9967304,,,,
HUN,Europe,Hungary,2022-11-09,2149008,0,1070.714,48019,0,11.571,215605.745,0,107.423,4817.652,0,1.161,0.65,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,27,0,9967304,,,,
HUN,Europe,Hungary,2022-11-10,2149008,0,1070.714,48019,0,11.571,215605.745,0,107.423,4817.652,0,1.161,0.68,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,27,0,9967304,,,,
HUN,Europe,Hungary,2022-11-11,2149008,0,1070.714,48019,0,11.571,215605.745,0,107.423,4817.652,0,1.161,0.71,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,27,0,9967304,,,,
HUN,Europe,Hungary,2022-11-12,2149008,0,1070.714,48019,0,11.571,215605.745,0,107.423,4817.652,0,1.161,0.74,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,27,0,9967304,,,,
HUN,Europe,Hungary,2022-11-13,2153564,4556,650.857,48111,92,13.143,216062.839,457.095,65.299,4826.882,9.23,1.319,0.76,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,27,0,9967304,40685.605,10.87,4.85,4081.9067
HUN,Europe,Hungary,2022-11-14,2153564,0,650.857,48111,0,13.143,216062.839,0,65.299,4826.882,0,1.319,0.79,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,27,0,9967304,,,,
HUN,Europe,Hungary,2022-11-15,2153564,0,650.857,48111,0,13.143,216062.839,0,65.299,4826.882,0,1.319,0.8,,,,,,,,,,,,,,,,,,,6419758,6206156,4283050,,821,,64.41,62.27,42.97,82,27,0,9967304,,,,
HUN,Europe,Hungary,2022-11-16,2153564,0,650.857,48111,0,13.143,216062.839,0,65.299,4826.882,0,1.319,0.82,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,28,0,9967304,,,,
HUN,Europe,Hungary,2022-11-17,2153564,0,650.857,48111,0,13.143,216062.839,0,65.299,4826.882,0,1.319,0.85,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,29,0,9967304,,,,
HUN,Europe,Hungary,2022-11-18,2153564,0,650.857,48111,0,13.143,216062.839,0,65.299,4826.882,0,1.319,0.87,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,30,0,9967304,,,,
HUN,Europe,Hungary,2022-11-19,2153564,0,650.857,48111,0,13.143,216062.839,0,65.299,4826.882,0,1.319,0.9,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,31,0,9967304,,,,
HUN,Europe,Hungary,2022-11-20,2157995,4431,633,48184,73,10.429,216507.393,444.554,63.508,4834.206,7.324,1.046,0.93,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,32,0,9967304,40848.707,10.85,6.8,4098.2705
HUN,Europe,Hungary,2022-11-21,2157995,0,633,48184,0,10.429,216507.393,0,63.508,4834.206,0,1.046,0.96,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,33,0,9967304,,,,
HUN,Europe,Hungary,2022-11-22,2157995,0,633,48184,0,10.429,216507.393,0,63.508,4834.206,0,1.046,1,,,,,,,,,,,,,,,,,,,6419996,6206388,4289504,,821,,64.41,62.27,43.04,82,34,0,9967304,,,,
HUN,Europe,Hungary,2022-11-23,2157995,0,633,48184,0,10.429,216507.393,0,63.508,4834.206,0,1.046,1.03,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,33,0,9967304,,,,
HUN,Europe,Hungary,2022-11-24,2157995,0,633,48184,0,10.429,216507.393,0,63.508,4834.206,0,1.046,1.01,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,33,0,9967304,,,,
HUN,Europe,Hungary,2022-11-25,2157995,0,633,48184,0,10.429,216507.393,0,63.508,4834.206,0,1.046,1,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,32,0,9967304,,,,
HUN,Europe,Hungary,2022-11-26,2157995,0,633,48184,0,10.429,216507.393,0,63.508,4834.206,0,1.046,0.98,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,31,0,9967304,,,,
HUN,Europe,Hungary,2022-11-27,2162093,4098,585.429,48245,61,8.714,216918.537,411.144,58.735,4840.326,6.12,0.874,0.97,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,31,0,9967304,40998.605,10.82,6.08,4113.3096
HUN,Europe,Hungary,2022-11-28,2162093,0,585.429,48245,0,8.714,216918.537,0,58.735,4840.326,0,0.874,0.97,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,30,0,9967304,,,,
HUN,Europe,Hungary,2022-11-29,2162093,0,585.429,48245,0,8.714,216918.537,0,58.735,4840.326,0,0.874,0.96,,,,,,,,,,,,,,,,,,,6420202,6206565,4295236,,821,,64.41,62.27,43.09,82,29,0,9967304,,,,
HUN,Europe,Hungary,2022-11-30,2162093,0,585.429,48245,0,8.714,216918.537,0,58.735,4840.326,0,0.874,0.96,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,30,0,9967304,,,,
HUN,Europe,Hungary,2022-12-01,2162093,0,585.429,48245,0,8.714,216918.537,0,58.735,4840.326,0,0.874,0.96,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,30,0,9967304,,,,
HUN,Europe,Hungary,2022-12-02,2162093,0,585.429,48245,0,8.714,216918.537,0,58.735,4840.326,0,0.874,0.95,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,30,0,9967304,,,,
HUN,Europe,Hungary,2022-12-03,2162093,0,585.429,48245,0,8.714,216918.537,0,58.735,4840.326,0,0.874,0.95,,,,,,,,,,,,,,,,,,,,,,,821,,,,,82,30,0,9967304,,,,
HUN,Europe,Hungary,2022-12-04,2166352,4259,608.429,48287,42,6,217345.834,427.297,61.042,4844.54,4.214,0.602,0.94,,,,,,,,,,,,,,,,,,16701238,6420354,6206710,4301834,,821,167.56,64.41,62.27,43.16,82,30,0,9967304,41190.105,10.8,7.8,4132.5225
HUN,Europe,Hungary,2022-12-05,2166352,0,608.429,48287,0,6,217345.834,0,61.042,4844.54,0,0.602,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,0,9967304,,,,
HUN,Europe,Hungary,2022-12-06,2166352,0,608.429,48287,0,6,217345.834,0,61.042,4844.54,0,0.602,0.94,,,,,,,,,,,,,,,,,,,6420354,6206710,4301834,,,,64.41,62.27,43.16,,22,0,9967304,,,,
HUN,Europe,Hungary,2022-12-07,2166352,0,608.429,48287,0,6,217345.834,0,61.042,4844.54,0,0.602,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0,9967304,,,,
HUN,Europe,Hungary,2022-12-08,2166352,0,608.429,48287,0,6,217345.834,0,61.042,4844.54,0,0.602,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0,9967304,,,,
HUN,Europe,Hungary,2022-12-09,2166352,0,608.429,48287,0,6,217345.834,0,61.042,4844.54,0,0.602,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,9967304,,,,
HUN,Europe,Hungary,2022-12-10,2166352,0,608.429,48287,0,6,217345.834,0,61.042,4844.54,0,0.602,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,9967304,,,,
HUN,Europe,Hungary,2022-12-11,2171056,4704,672,48337,50,7.143,217817.777,471.943,67.42,4849.556,5.016,0.717,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,9967304,41464.207,10.8,10.65,4160.0225
HUN,Europe,Hungary,2022-12-12,2171056,0,672,48337,0,7.143,217817.777,0,67.42,4849.556,0,0.717,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,0,9967304,,,,
HUN,Europe,Hungary,2022-12-13,2171056,0,672,48337,0,7.143,217817.777,0,67.42,4849.556,0,0.717,0.93,,,,,,,,,,,,,,,,,,,6420546,6206878,4307948,,,,64.42,62.27,43.22,,27,0,9967304,,,,
HUN,Europe,Hungary,2022-12-14,2171056,0,672,48337,0,7.143,217817.777,0,67.42,4849.556,0,0.717,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,0,9967304,,,,
HUN,Europe,Hungary,2022-12-15,2171056,0,672,48337,0,7.143,217817.777,0,67.42,4849.556,0,0.717,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,0,9967304,,,,
HUN,Europe,Hungary,2022-12-16,2171056,0,672,48337,0,7.143,217817.777,0,67.42,4849.556,0,0.717,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,0,9967304,,,,
HUN,Europe,Hungary,2022-12-17,2171056,0,672,48337,0,7.143,217817.777,0,67.42,4849.556,0,0.717,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,0,9967304,,,,
HUN,Europe,Hungary,2022-12-18,2176249,5193,741.857,48380,43,6.143,218338.78,521.003,74.429,4853.87,4.314,0.616,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,0,9967304,41710.508,10.79,9.63,4184.7334
HUN,Europe,Hungary,2022-12-19,2176249,0,741.857,48380,0,6.143,218338.78,0,74.429,4853.87,0,0.616,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,0,9967304,,,,
HUN,Europe,Hungary,2022-12-20,2176249,0,741.857,48380,0,6.143,218338.78,0,74.429,4853.87,0,0.616,0.93,,,,,,,,,,,,,,,,,,,6420700,6207033,4314152,,,,64.42,62.27,43.28,,22,0,9967304,,,,
HUN,Europe,Hungary,2022-12-21,2176249,0,741.857,48380,0,6.143,218338.78,0,74.429,4853.87,0,0.616,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0,9967304,,,,
HUN,Europe,Hungary,2022-12-22,2176249,0,741.857,48380,0,6.143,218338.78,0,74.429,4853.87,0,0.616,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,9967304,,,,
HUN,Europe,Hungary,2022-12-23,2176249,0,741.857,48380,0,6.143,218338.78,0,74.429,4853.87,0,0.616,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0,9967304,,,,
HUN,Europe,Hungary,2022-12-24,2176249,0,741.857,48380,0,6.143,218338.78,0,74.429,4853.87,0,0.616,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0,9967304,,,,
HUN,Europe,Hungary,2022-12-25,2181419,5170,738.571,48439,59,8.429,218857.476,518.696,74.099,4859.79,5.919,0.846,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0,9967304,41955.207,10.78,9.28,4209.283
HUN,Europe,Hungary,2022-12-26,2181419,0,738.571,48439,0,8.429,218857.476,0,74.099,4859.79,0,0.846,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0,9967304,,,,
HUN,Europe,Hungary,2022-12-27,2181419,0,738.571,48439,0,8.429,218857.476,0,74.099,4859.79,0,0.846,0.93,,,,,,,,,,,,,,,,,,,6420813,6207249,4316982,,,,64.42,62.28,43.31,,16,0,9967304,,,,
HUN,Europe,Hungary,2022-12-28,2181419,0,738.571,48439,0,8.429,218857.476,0,74.099,4859.79,0,0.846,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2022-12-29,2181419,0,738.571,48439,0,8.429,218857.476,0,74.099,4859.79,0,0.846,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2022-12-30,2181419,0,738.571,48439,0,8.429,218857.476,0,74.099,4859.79,0,0.846,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,,,,
HUN,Europe,Hungary,2022-12-31,2181419,0,738.571,48439,0,8.429,218857.476,0,74.099,4859.79,0,0.846,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9967304,,,,
IRL,Europe,Ireland,2020-01-05,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5023108,-10.5,-1.43,-1.43,-2.1228747
IRL,Europe,Ireland,2020-01-06,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,2020-01-07,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,2020-01-08,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,2020-01-09,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,2020-01-10,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,2020-01-11,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,2020-01-12,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5023108,-1.6000004,-0.11,1.18,-0.32348576
IRL,Europe,Ireland,2020-01-13,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,2020-01-14,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,2020-01-15,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,2020-01-16,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,2020-01-17,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,2020-01-18,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,2020-01-19,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5023108,-70.7,-3.17,-9.31,-14.2940235
IRL,Europe,Ireland,2020-01-20,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,2020-01-21,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,2020-01-22,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,2020-01-23,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,2020-01-24,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,2020-01-25,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,2020-01-26,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5023108,-130.2,-4.42,-8.28,-26.323647
IRL,Europe,Ireland,2020-01-27,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,2020-01-28,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,2020-01-29,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,2020-01-30,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,2020-01-31,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,2020-02-01,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,2020-02-02,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5023108,-182.7,-5,-7.41,-36.938023
IRL,Europe,Ireland,2020-02-03,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,2020-02-04,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,2020-02-05,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,2020-02-06,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,2020-02-07,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5023108,,,,
IRL,Europe,Ireland,2020-02-08,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5023108,,,,
